player,date,match_day,session_name,session_duration,distance_m,dist_over_time,HSR_abs_dist,HSR_rel_dist,hsr_rel_efforts,HSR_over_time,sprint_dist,sprint_count_85pct,sprint_count_95pct,max_speed,pct_max_velocity,profile_max_vel,player_load,pl_per_min,hmld_m,acc,decc,acc_plus_decc,acc_gt2,acc_gt3,decc_gt2,decc_gt3,hia,max_acc,max_dec,hr_exertion,energy,red_zone,RPE,TL
Alexis Gutiérrez,2026-07-08,MD,Sesión 30,82.786,8943.91,108.03650375667382,519.2,0,0,6.271591815041191,0,9,0,28.31543,87.3933024691358,32.4,1000.33718,12.083409996859372,1821.31,24,33,57,112,24,105,33,9,4.23609,-4.10146,0,750.8256,0,3,3001.01154
Cristian Borja,2026-07-08,MD,Sesión 30,82.786,7010.91,84.6871451694731,522.86,17.41,1,6.31580218877588,31.39,16,2,32.35937,95.2194267890772,33.984,747.39282,9.028009808421714,1069.29,18,17,35,64,18,60,17,9,4.87381,-2.54924,0,655.6184000000001,0,3,2242.17846
Dago Espinoza,2026-07-08,MD,Sesión 30,82.786,7763.3,93.77551759959414,505.97,0,0,6.111782185393666,2.3800000000000003,13,0,30.10512,84.64102564102565,35.568,664.80654,8.030422293624527,1177.43997,26,25,51,84,26,66,25,12,4.61956,-3.35035,0,737.0215999999999,0,3,1994.4196200000001
Diego Arriaga,2026-07-08,MD,Sesión 30,82.786,8071.630000000001,97.49993960331459,358.8,0,0,4.334066146449883,0,5,0,29.28776,81.3548888888889,36,770.25032,9.304113255864518,1153.19999,14,13,27,66,14,65,13,13,3.80718,-3.04569,0,1864.636,0,3,2310.75096
Emilio Lara,2026-07-08,MD,Sesión 30,82.786,7743.389999999999,93.53501799821225,536.05,16.1,1,6.475128644939965,58.09,19,2,32.71645,90.8790277777778,36,694.23591,8.385909574082573,1364.99001,29,40,69,102,29,90,40,25,4.5149,-3.96735,0,649.4978,0,3,2082.70773
Erick Sánchez,2026-07-08,MD,Sesión 30,82.786,7758.34,93.71560408764768,283.97,3.0799999999999996,0,3.4301693523059456,0,3,0,28.9273,90.38651418572678,32.004,792.04194,9.567341579494117,1093.67999,9,16,25,65,9,70,16,16,4.68737,-3.87476,0,540.1314,0,3,2376.1258199999997
Franco Rossano,2026-07-08,MD,Sesión 30,82.786,7516.170000000001,90.79035102553573,398.22999999999996,0,0,4.810354407750102,0,8,0,29.11733,86.04411938534278,33.84,665.73258,8.041608242939628,1317.82001,27,24,51,111,27,83,24,21,4.80876,-3.59074,0,627.879,0,3,1997.19774
Henry Martín,2026-07-08,MD,Sesión 30,82.786,7259.29,87.68741091488899,420.38,0,0,5.077911724204576,0,7,0,28.0647,83.28792735042735,33.696,686.78451,8.295901601720097,1257.52001,30,32,62,102,30,91,32,15,4.50056,-3.76769,0,696.8096,0,3,2060.35353
Icaro Conceicao,2026-07-08,MD,Sesión 30,82.786,8497.16,102.64005991351195,139.60999999999999,0,0,1.6863962505737684,5.6499999999999995,2,1,30.17083,83.80786111111111,36,934.37693,11.286653902833812,1026.41002,12,21,33,77,12,74,21,15,3.91306,-3.73288,0,1955.962,0,3,2803.13079
Isaías Violante,2026-07-08,MD,Sesión 30,82.786,7788.43,94.07907134056484,442.17,9.57,1,5.3411204793080955,16.25,14,1,32.14973,91.87737197073616,34.992,673.4404999999999,8.134714806851399,1188.03999,22,19,41,81,22,66,19,16,4.32916,-3.97201,0,632.2980600000001,0,3,2020.3214999999998
José Raúl Zúñiga,2026-07-08,MD,Sesión 30,82.786,7014.670000000001,84.7325634769164,252.86000000000004,6.01,1,3.0543811755610855,15.08,6,1,31.6505,90.63717067583048,34.92,580.4557199999999,7.01152030536564,864.0800200000001,17,19,36,82,17,63,19,14,4.9358,-3.38437,0,657.3632,0,3,1741.3671599999998
Kevin Álvarez,2026-07-08,MD,Sesión 30,82.786,7767.379999999999,93.82480129490493,339.54,0,0,4.101418114173894,0,5,0,28.80526,82.31955875628717,34.992,624.69615,7.545915372164376,1262.95002,19,28,47,88,19,83,28,13,4.30439,-3.32813,0,652.4537899999999,0,3,1874.08845
Marioni Araujo,2026-07-08,MD,Sesión 30,82.786,7873.41,95.10557340613147,287.22999999999996,0,0,3.469547991206242,0,3,0,26.06522,72.40338888888888,36,814.24326,9.835518807527842,1073.38002,11,20,31,87,11,91,20,16,3.40292,-3.8247,0,1849.122,0,3,2442.7297799999997
Miguel Vázquez,2026-07-08,MD,Sesión 30,82.786,6991.01,84.44676636146208,190.86,0,0,2.3054622762302808,0,4,0,28.26051,83.15828036723163,33.984,665.87757,8.043359626023724,928.80002,10,17,27,69,10,66,17,24,3.6853,-4.02804,0,652.3672,0,3,1997.6327099999999
Ramón Juárez,2026-07-08,MD,Sesión 30,82.786,6999.06,84.54400502500422,237.42,0,0,2.8678762109535425,0,4,0,27.61028,83.63710166000243,33.012,654.29008,7.903390428333293,1008.1700000000001,21,23,44,90,21,76,23,19,4.8481,-3.1952,0,619.77675,0,3,1962.87024
Raphael Veiga,2026-07-08,MD,Sesión 30,82.786,7809.85,94.33781074094654,185.39999999999998,0,0,2.2395090957408255,0,3,0,27.29713,85.29286964129484,32.004,694.13471,8.384687145169474,974.62998,15,17,32,80,15,63,17,17,4.27469,-3.21629,0,633.3558,0,3,2082.40413
Ricardo Gonzalez,2026-07-08,MD,Sesión 30,82.786,9508.84,114.86048365665692,248.76,0,0,3.004855893508564,19.21,5,1,31.76157,88.22658333333334,36,947.21752,11.441759717826686,1400.37,18,28,46,102,18,119,28,16,4.54711,-4.96881,0,2243.716,0,3,2841.65256
Alan Cervantes,2026-07-09,Other,Sesion 31,123.36666666666666,5580.96,45.23880032423669,61.11,0,0,0.49535260740340453,0,1,0,25.5592,78.97416882956372,32.364,479.24548,3.8847242366927857,523.58001,12,9,21,44,12,23,9,6,3.78734,-1.2089,0,438.5472,0,3,1437.73644
Alejandro Cardenas,2026-07-09,Other,Sesion 31,123.36666666666666,5907.9800000000005,47.88959740610646,281.32,0,0,2.2803566603620644,0,9,0,28.64146,79.55961111111111,36,490.15112,3.973124452850581,862.80999,30,29,59,69,30,68,29,16,4.71243,-1.77719,0,1404.188,0,3,1470.45336
Alejandro Fernandez,2026-07-09,Other,Sesion 31,123.36666666666666,6150.17,49.85276952175088,242.24999999999997,0,0,1.9636584706835989,0,3,0,27.82173,77.28258333333333,36,642.74341,5.210024939205621,1055.43003,46,22,68,101,46,74,22,28,4.40108,-2.17597,0,1476.812,0,3,1928.2302300000001
Alexis Gutiérrez,2026-07-09,Other,Sesion 31,123.36666666666666,6197.879999999999,50.23950283707106,340.18,0,0,2.7574709537962714,0,7,0,28.20053,87.03867283950618,32.4,681.31408,5.522675601188868,1090.0500200000001,43,15,58,88,43,61,15,17,4.70311,-1.75559,0,521.9263,0,3,2043.9422399999999
Dago Espinoza,2026-07-09,Other,Sesion 31,123.36666666666666,6193.6,50.204809510942994,311.51,0,0,2.525074304242097,8.28,10,1,30.22088,84.96648672964463,35.568,533.94126000000006,4.328083707106188,924.32999,36,14,50,79,36,52,14,13,4.69057,-1.56152,0,586.6712,0,3,1601.8237800000002
Diego Arriaga,2026-07-09,Other,Sesion 31,123.36666666666666,6282.73,50.927289921642796,291.07,0,0,2.359389354228587,0,5,0,29.24161,81.22669444444445,36,645.53644,5.232665009456904,896.02001,27,13,40,76,27,44,13,5,4.0966,-1.56784,0,1447.478,0,3,1936.60932
Emilio Lara,2026-07-09,Other,Sesion 31,123.36666666666666,4768.24,38.65095920021616,181.63000000000002,0,0,1.47227776276682,0,3,0,26.58614,73.85038888888889,36,426.80744,3.4596658200486354,808.3,34,24,58,77,34,60,24,12,4.4966,0,0,408.1903,0,3,1280.42232
Erick Sánchez,2026-07-09,Other,Sesion 31,123.36666666666666,5782.9,46.875709267765465,291.77,0,0,2.365063496352337,0,2,0,25.68151,80.2446881639795,32.004,566.64255,4.593157660091867,826.8399900000001,21,18,39,63,21,55,18,20,4.26801,-1.67595,0,401.5782,0,3,1699.92765
Franco Rossano,2026-07-09,Other,Sesion 31,123.36666666666666,5823,47.20075655228317,219.36,0,0,1.7781140232369632,1.6,4,0,29.98446,88.60656028368793,33.84,537.22745,4.354721291542826,805.63001,36,17,53,84,36,52,17,22,4.33037,-1.34927,0,478.18399999999997,0,3,1611.68235
Henry Martín,2026-07-09,Other,Sesion 31,123.36666666666666,5598.25,45.37895163469333,211.06000000000003,0,0,1.7108349094839237,0,3,0,27.82254,82.56926638176638,33.696,525.90128,4.262912293974602,813.8000000000001,33,17,50,68,33,62,17,15,4.23886,-1.74513,0,523.7848,0,3,1577.7038400000001
Isaías Violante,2026-07-09,Other,Sesion 31,123.36666666666666,7134.95,57.83531477978925,411.93,0,0,3.3390705214806813,8.84,11,1,30.46114,87.05172610882488,34.992,629.63208,5.103745582275061,971.12999,33,13,46,79,33,52,13,15,3.99508,-1.14086,0,563.09727,0,3,1888.89624
José Raúl Zúñiga,2026-07-09,Other,Sesion 31,123.36666666666666,5655.05,45.83936773844907,149.89999999999998,0,0,1.2150770062145364,0,2,0,27.81074,79.64129438717067,34.92,510.10056,4.134832964063767,674.7700100000001,26,12,38,60,26,49,12,16,4.2106,-1.79571,0,518.4616,0,3,1530.30168
Kevin Álvarez,2026-07-09,Other,Sesion 31,85.93333333333334,3225.13,37.530605120248254,41.620000000000005,0,0,0.4843289371605896,0,1,0,26.21391,74.91400891632374,34.992,296.05225,3.445138673390225,455.29001,27,11,38,57,27,40,11,23,4.73041,-1.8952,0,277.26210000000003,0,3,888.1567500000001
Marioni Araujo,2026-07-09,Other,Sesion 31,123.36666666666666,5665.110000000001,45.920913266684686,71.28999999999999,0,0,0.5778708457173737,0,1,0,26.40295,73.34152777777778,36,572.25035,4.638614023236963,741.88,29,22,51,75,29,59,22,22,4.28476,-1.62042,0,1327.894,0,3,1716.75105
Miguel Vázquez,2026-07-09,Other,Sesion 31,123.36666666666666,5002.22,40.54758173466631,52.900000000000006,0,0,0.42880302620913274,0,1,0,25.60969,75.35808027306967,33.984,515.96184,4.182344015131046,540.5,17,11,28,56,17,43,11,16,3.51474,-0.94059,0,457.32800000000003,0,3,1547.8855200000003
Pato Salas,2026-07-09,Other,Sesion 31,85.93333333333334,4769.1500000000005,55.498254460822345,144.47000000000003,0,0,1.681186966640807,0,0,0,24.98327,71.39709076360312,34.992,433.02675,5.0391010473235065,989.87999,33,20,53,92,33,62,20,11,4.6514,-2.61051,0,459.5616,0,3,1299.08025
Ramón Juárez,2026-07-09,Other,Sesion 31,123.36666666666666,5505.39,44.62623615239125,96.39,0,0,0.7813293704404215,0,0,0,24.99156,75.70447110141767,33.012,534.33201999999994,4.331251175358011,704.64001,30,16,46,78,30,53,16,25,4.14873,-1.26115,0,478.6935,0,3,1602.99606
Raphael Veiga,2026-07-09,Other,Sesion 31,123.36666666666666,5641.58,45.730181032153475,125.81,0,0,1.0198054579843285,0,2,0,28.04717,87.63645169353832,32.004,455.97528,3.6960979194812213,632.56,23,11,34,63,23,40,11,15,4.19305,-2.12339,0,448.6265,0,3,1367.9258399999999
Ricardo Gonzalez,2026-07-09,Other,Sesion 31,123.36666666666666,6301.18,51.07684409619022,90.84,0,0,0.7363415293164011,0,2,0,28.90491,80.29141666666668,36,630.87642,5.113832099432586,643.67001,24,15,39,64,24,49,15,22,4.38149,-2.24125,0,1442.962,0,3,1892.6292600000002
Thiago Espinosa,2026-07-09,Other,Sesion 31,85.93333333333334,3312.5799999999995,38.548254460822335,86.41,0,0,1.0055469356089992,0,1,0,27.63235,76.75652777777778,36,370.86511,4.31573052754073,449.33999,32,18,50,57,32,44,18,22,4.86662,-1.63158,0,282.2232,0,3,1112.59533
Alan Cervantes,2026-07-10,Other,Sesión 32,74.85,2848.5,38.0561122244489,56.82,0,0,0.759118236472946,0,1,0,27.08687,83.69444444444446,32.364,263.06908,3.514616967267869,264.34001,9,1,10,22,9,13,1,12,4.15354,-2.40276,0,218.5197,0,3,789.20724
Alejandro Cardenas,2026-07-10,Other,Sesión 32,74.85,2703.2499999999995,36.115564462257844,11.9,0,0,0.15898463593854378,0,0,0,22.90987,63.63852777777779,36,236.20478000000003,3.1557084836339353,178.58,8,9,17,22,8,20,9,19,4.5943,-3.16756,0,619.9399999999999,0,3,708.6143400000001
Alexis Gutiérrez,2026-07-10,Other,Sesión 32,74.85,2949.24,39.402004008016036,113.38,0,0,1.5147628590514362,0,2,0,29.11992,89.8762962962963,32.4,297.67398,3.9769402805611223,407.24999,18,11,29,42,18,32,11,6,4.14649,-1.87846,0,239.3237,0,3,893.0219399999999
Dago Espinoza,2026-07-10,Other,Sesión 32,74.85,2584.21,34.52518370073481,31.13,0,0,0.4158984635938544,0,1,0,26.18662,73.6241003148898,35.568,253.5021,3.3868016032064134,168.88,9,2,11,24,9,14,2,14,4.89899,-2.25433,0,231.44639999999998,0,3,760.5063
Diego Arriaga,2026-07-10,Other,Sesión 32,74.85,2883.05,38.51770207080829,27.810000000000002,0,0,0.37154308617234477,0,0,0,23.14376,64.28822222222223,36,309.71679,4.137832865731463,172.13,7,1,8,14,7,11,1,17,4.25649,-2.36906,0,630.142,0,3,929.1503700000001
Emilio Lara,2026-07-10,Other,Sesión 32,74.85,2184.33,29.182765531062124,28.060000000000002,0,0,0.3748830995323982,0,0,0,23.98897,66.63602777777777,36,221.19234999999998,2.955141616566466,135.37,7,0,7,16,7,5,0,7,4.04607,-1.40888,0,165.0908,0,3,663.5770499999999
Erick Sánchez,2026-07-10,Other,Sesión 32,74.85,3544.78,47.358450233800944,108.58999999999999,0,0,1.4507682030728122,0,1,0,26.2262,81.94663167104113,32.004,384.71614,5.139828189712759,416.29001,16,5,21,39,16,31,5,14,4.75898,-2.58658,0,246.24,0,3,1154.14842
Henry Martín,2026-07-10,Other,Sesión 32,74.85,2910.92,38.89004676018705,118.00000000000001,0,0,1.576486305945224,0,0,0,24.96236,74.08107787274454,33.696,304.11906,4.0630468937875754,320.12,17,4,21,34,17,22,4,14,4.34302,-2.27254,0,264.6232,0,3,912.35718
Isaías Violante,2026-07-10,Other,Sesión 32,74.85,3696.55,49.386105544422186,109.1,0,0,1.4575818303273214,0,3,0,28.70304,82.02743484224968,34.992,337.34061,4.506888577154309,374.68001000000004,20,6,26,38,20,28,6,22,4.46686,-2.57817,0,289.86831,0,3,1012.0218300000001
José Raúl Zúñiga,2026-07-10,Other,Sesión 32,74.85,2949.0699999999997,39.3997327989312,26.45,0,0,0.353373413493654,0,0,0,23.7255,67.94243986254295,34.92,274.03416,3.6611110220440883,218.47999,12,0,12,33,12,11,0,14,4.20298,-2.34344,0,265.044,0,3,822.10248
Kevin Álvarez,2026-07-10,Other,Sesión 32,74.85,2982.89,39.85156980627923,62.050000000000004,0,0,0.828991315965264,0,0,0,23.99979,68.58650548696845,34.992,255.89983999999998,3.418835537742151,282.27,15,6,21,27,15,24,6,7,4.64684,-2.46422,0,244.72208999999998,0,3,767.6995199999999
Marioni Araujo,2026-07-10,Other,Sesión 32,74.85,2781.0299999999997,37.154709418837676,32.54,0,0,0.4347361389445558,0,0,0,23.42193,65.06091666666667,36,291.69543,3.8970665330661323,213.55999999999997,7,2,9,18,7,13,2,25,4.31578,-2.11012,0,615.09,0,3,875.08629
Miguel Vázquez,2026-07-10,Other,Sesión 32,74.85,2409.22,32.187307949231794,7.66,0,0,0.10233800935203742,0,0,0,21.90847,64.46701388888889,33.984,253.74549000000002,3.390053306613227,175.32,7,1,8,25,7,15,1,12,3.92628,-1.81452,0,210.696,0,3,761.23647
Pato Salas,2026-07-10,Other,Sesión 32,74.85,3007.65,40.182364729458925,47.239999999999995,0,0,0.631128924515698,0,0,0,24.75111,70.73362482853224,34.992,370.68996000000004,4.952437675350702,280.19001,16,6,22,36,16,24,6,10,4.45444,-2.10833,0,274.63120000000004,0,3,1112.06988
Ramón Juárez,2026-07-10,Other,Sesión 32,74.85,2667.51,35.63807615230461,26.4,0,0,0.3527054108216433,0,0,0,23.52185,71.25242336120199,33.012,255.17558,3.409159385437542,182.32998999999998,8,2,10,22,8,17,2,12,4.00379,-2.03831,0,211.96875,0,3,765.52674
Raphael Veiga,2026-07-10,Other,Sesión 32,74.85,3261.61,43.57528390113561,87.42,0,0,1.1679358717434871,0,1,0,25.32642,79.13517060367454,32.004,293.5775,3.9222110888443553,303.73,10,5,15,34,10,27,5,20,3.79198,-2.3954,0,259.6755,0,3,880.7325
Ricardo Gonzalez,2026-07-10,Other,Sesión 32,74.85,3473.46,46.4056112224449,37.39,0,0,0.49953239812959255,0,0,0,22.2783,61.88416666666667,36,374.9798,5.009750167000669,296.53001,18,12,30,35,18,31,12,26,4.47432,-2.94184,0,787.044,0,3,1124.9394
